date,close,volume,active_addresses,tx_count
2021-12-11,0.83922,61913405.53899446,136725,1121485
2021-12-12,0.83967,59396027.9685862,133300,1248831
2021-12-13,0.7817,81864440.31335327,140193,1184254
2021-12-14,0.81094,81411485.9328967,138763,1282847
2021-12-15,0.82635,69113499.29354948,120616,1059517
2021-12-16,0.80499,53620298.83273215,123117,1044651
2021-12-17,0.79643,70169071.39584911,120793,974462
2021-12-18,0.8264,40079543.74972358,147266,1077050
2021-12-19,0.83517,43958168.92700234,155960,1123092
2021-12-20,0.87952,128107213.36816631,157212,1337313
2021-12-21,0.94674,93541981.61249211,160665,1288350
2021-12-22,0.95445,78081256.90193032,166929,1193652
2021-12-23,0.99459,101203966.4970651,188957,1752855
2021-12-24,0.91153,110011382.68205024,192669,1779343
2021-12-25,0.92542,49414715.09493811,131921,1427504
2021-12-26,0.91981,41927940.89848679,147644,1439740
2021-12-27,0.92671,52551352.92183832,124639,1398461
2021-12-28,0.85148,83857769.10038516,126163,1419480
2021-12-29,0.81677,76543776.42422986,138015,1461888
2021-12-30,0.8386,65112783.66236272,132328,1386751
2021-12-31,0.8297,58912810.50660925,128343,1330057
2022-01-01,0.85034,44044680.01881211,142006,1347015
2022-01-02,0.8584,36737058.54271508,141064,1616841
2022-01-03,0.83213,42477105.23939401,141104,1572255
2022-01-04,0.82275,38924690.85595642,133549,1480842
2022-01-05,0.77191,80676846.07182886,141372,1551334
2022-01-06,0.77906,76304873.99809875,141319,1478406
2022-01-07,0.76328,73628258.76564601,137549,1456064
2022-01-08,0.74518,62885051.99385006,152602,1647056
2022-01-09,0.75307,41561763.80474497,131834,1424552
2022-01-10,0.73966,67226965.23285964,120640,1429963
2022-01-11,0.76992,50889033.79296674,136768,1490540
2022-01-12,0.7985,63427500.29049949,164402,1353555
2022-01-13,0.7679,53113365.01823509,160399,1592723
2022-01-14,0.77323,51398019.36751673,150996,1513831
2022-01-15,0.77903,32509967.54425805,182666,1704574
2022-01-16,0.77843,27706484.39971474,172801,1436324
2022-01-17,0.76183,47168119.63457696,159104,1746943
2022-01-18,0.7508,44997474.00788515,181530,1866948
2022-01-19,0.73789,43240683.82151132,182076,1875506
