date,close,volume,active_addresses,tx_count
2022-06-17,47.575,120052.76343957,228335,99894
2022-06-18,47.195,200155.96191537,215184,94285
2022-06-19,54.297,205576.80354969,212155,88493
2022-06-20,52.776,128188.55776514,240315,101812
2022-06-21,53.534,114757.84694262,253971,97964
2022-06-22,52.138,96529.97626861,265576,96326
2022-06-23,55.741,98558.29580825,242471,104859
2022-06-24,55.816,76240.75330576,239411,108881
2022-06-25,58.869,92095.50590455,224101,93816
2022-06-26,56.621,77377.69991532,208834,89097
2022-06-27,55.899,72921.59640156,259630,95211
2022-06-28,52.72,80499.42099512,251417,98174
2022-06-29,53.665,97904.85883641,225120,97169
2022-06-30,53.831,116108.79115605,238489,104671
2022-07-01,51.209,112866.05287589,229686,105301
2022-07-02,50.584,69913.86731244,207426,94110
2022-07-03,50.976,46596.20397701,193986,85841
2022-07-04,52.238,53540.60054717,204218,97445
2022-07-05,49.697,82910.03799396,226183,94914
2022-07-06,50.359,77270.74478055,228963,100517
2022-07-07,52.149,62241.68329967,277721,95323
2022-07-08,51.347,102144.07423662,254712,104695
2022-07-09,54.071,59899.67021221,229060,91147
2022-07-10,52.12,91080.77957252,189488,83212
2022-07-11,48.698,72748.95378133,222181,93735
2022-07-12,47.328,59065.82567807,233304,92782
2022-07-13,49.568,78784.90335615,219426,92286
2022-07-14,51.308,47778.58452677,225453,99145
2022-07-15,51.805,63938.26309311,232964,101514
2022-07-16,55.088,61227.41851275,215963,93803
2022-07-17,55.735,64214.96486119,206596,89343
2022-07-18,58.602,89574.3801504,247280,96812
2022-07-19,57.894,95068.19287503,272069,97339
2022-07-20,57.192,92375.78621858,233756,97599
2022-07-21,58.045,45268.47846444,221482,95202
2022-07-22,56.044,54947.37889615,233889,101422
2022-07-23,56.361,47229.69206816,218418,96794
2022-07-24,58.388,62313.51149861,214785,91230
2022-07-25,53.98,73217.74242815,248194,97266
2022-07-26,53.885,43080.73427691,256649,97073
2022-07-27,58.979,79127.0291957,243345,96078
2022-07-28,63.384,111992.97970552,271536,102018
2022-07-29,60.606,90677.25229321,259831,101692
2022-07-30,60.47,82672.91838095,247014,96982
2022-07-31,59.762,46609.67193175,270707,91932
2022-08-01,59.472,46244.89650767,280616,99967
2022-08-02,58.052,65869.77240129,281571,98965
2022-08-03,57.78,36897.05241808,238918,96086
2022-08-04,59.654,40387.0089249,259457,99425
2022-08-05,62.494,42909.97833046,295555,105857
2022-08-06,60.836,25868.95174039,260445,96149
2022-08-07,61.109,22591.03974385,291138,90966
2022-08-08,62.634,35282.7718333,261618,102238
2022-08-09,59.163,47321.40881323,324049,101333
2022-08-10,61.614,66428.8766263,291850,103594
2022-08-11,61.88,46858.95850819,263824,101330
2022-08-12,62.912,37792.00847947,291642,103550
2022-08-13,63.789,46081.42818041,310420,100639
2022-08-14,63.125,61975.36590494,284392,90771
2022-08-15,60.677,57059.98321183,281612,98919
2022-08-16,61.303,43727.26230975,295227,99129
2022-08-17,60.514,73660.65723043,263013,99100
2022-08-18,60.02,40152.40789176,340009,97800
2022-08-19,53.985,75046.61744033,287767,101133
2022-08-20,54.091,40453.81002614,269962,94983
2022-08-21,55.676,32674.99479783,254051,90187
2022-08-22,57.219,86030.96352989,233069,97844
2022-08-23,57.09,44479.10573585,333695,94510
2022-08-24,56.455,36815.94777354,278152,97353
2022-08-25,56.651,28405.26184363,250818,103875
2022-08-26,52.693,67116.63857549,266872,102877
2022-08-27,53.001,35587.91036719,232441,98215
2022-08-28,53.394,53505.7225713,262453,90823
2022-08-29,55.802,56454.53894839,282004,98327
2022-08-30,53.0,54032.38418638,272072,102587
2022-08-31,53.848,47047.37574751,320085,105707
2022-09-01,57.559,80129.43872433,276359,108005
2022-09-02,60.985,91658.9063731,270710,109941
2022-09-03,60.15,57970.06026827,320998,102597
2022-09-04,60.924,40713.94571055,258297,91458
2022-09-05,60.403,43013.60332685,270475,102400
2022-09-06,54.138,76051.35314592,330886,103252
2022-09-07,57.304,59499.02647076,277442,111593
2022-09-08,57.955,55408.53455547,407698,121156
2022-09-09,61.13,47803.73201636,332051,142421
2022-09-10,63.261,55692.3971516,272889,113990
2022-09-11,62.175,34515.81524355,218445,109804
2022-09-12,61.389,44134.00424515,336564,130126
2022-09-13,59.083,101179.50423062,292500,118912
2022-09-14,60.197,48842.81666455,292482,109976
2022-09-15,56.335,50288.55626791,236791,109846
2022-09-16,55.956,39574.24063733,223635,102044
2022-09-17,57.831,28932.77033002,221033,98777
2022-09-18,52.621,47338.15991463,204706,90793
2022-09-19,52.89,70758.56506536,305636,95777
2022-09-20,52.328,39073.10001823,226476,96409
2022-09-21,51.088,66836.65063,211364,99709
2022-09-22,53.543,47746.09645161,214571,99331
2022-09-23,55.226,55040.28589093,239482,101410
2022-09-24,53.432,37874.07114902,211043,96026
2022-09-25,52.523,32526.074699,216479,118710
2022-09-26,53.437,46762.124226,334375,212410
2022-09-27,52.651,54064.809639,344065,193443
2022-09-28,53.288,43784.923225,278083,135951
2022-09-29,53.942,51945.38254396,324153,98753
2022-09-30,53.476,57511.72149457,241402,101672
2022-10-01,52.916,28305.808492,213266,100218
2022-10-02,51.831,32654.458014,201476,92936
2022-10-03,54.193,47783.377384,237165,97283
2022-10-04,55.263,46300.770316,219949,97543
2022-10-05,54.626,42538.546948,218390,98314
2022-10-06,53.53,44115.079092,215476,98757
2022-10-07,52.845,42297.71332288,211387,101380
2022-10-08,52.796,28280.33137,203660,98665
2022-10-09,53.924,27264.039334,210351,91108
2022-10-10,52.635,51321.202489,221469,95143
2022-10-11,52.027,63108.69530157,244542,102650
2022-10-12,52.221,42818.90140954,261216,105776
2022-10-13,51.095,118222.71205921,432307,106504
2022-10-14,51.304,66058.070405,528156,111874
2022-10-15,50.397,33181.544659,487088,103987
2022-10-16,51.418,31029.299578,472440,95180
2022-10-17,51.822,32841.976084,242037,100559
2022-10-18,51.88,42434.010186,226952,101751
2022-10-19,50.928,35487.539858,340506,100008
2022-10-20,51.232,49224.726789,217381,100074
2022-10-21,51.638,46361.21671,219789,102278
2022-10-22,52.185,28189.511015,215398,99110
2022-10-23,54.024,49711.179541,198052,94825
2022-10-24,52.532,40061.807818,219293,96111
2022-10-25,55.925,62563.24481106,255342,103710
2022-10-26,56.398,72655.57256383,229784,102638
2022-10-27,54.73,67051.592151,221186,102493
2022-10-28,54.92,55296.01243987,232609,105400
2022-10-29,56.6,65521.169172,218379,101903
2022-10-30,55.358,54583.020534,210990,93108
2022-10-31,55.051,59189.62119782,243832,97943
2022-11-01,55.11,41867.7350628,235270,105206
2022-11-02,60.951,220832.0918271,247124,111680
2022-11-03,61.875,152393.99568406,229235,107159
2022-11-04,67.571,156336.97042093,234536,111021
2022-11-05,69.241,120892.15173872,229316,108029
2022-11-06,68.279,80198.463716,226181,100144
2022-11-07,67.407,123342.89706,254726,105312
2022-11-08,57.803,206330.16483702,327447,105953
2022-11-09,50.676,201992.147015,216503,101598
2022-11-10,60.579,179986.06195981,240960,114245
2022-11-11,61.42,139440.95451412,293617,146543
2022-11-12,59.938,59507.082206,298451,141752
2022-11-13,57.365,48149.853712,278997,124925
2022-11-14,56.701,64721.919483,304075,126241
2022-11-15,58.024,43438.882785,268315,111443
2022-11-16,57.496,41727.69941518,229538,102819
2022-11-17,62.557,73934.14369973,249084,106431
2022-11-18,62.65,50449.72140895,241957,108145
2022-11-19,63.946,45358.979089,226278,96038
2022-11-20,62.08,56112.023323,226738,91908
2022-11-21,61.28,91297.52273413,236703,96225
2022-11-22,70.661,137992.103808,270649,98385
2022-11-23,78.997,261137.83821276,249577,103226
2022-11-24,78.659,132732.60604388,242737,98646
2022-11-25,74.028,104983.63317709,272426,103365
2022-11-26,76.449,109402.26614548,233647,96009
