date,close,volume,active_addresses,tx_count
2021-10-24,60854.0,6347.26203678,737951,208278
2021-10-25,63082.8,6855.90269929,1079523,286798
2021-10-26,60329.6,7083.21685898,998333,295695
2021-10-27,58408.2,10951.76216266,944035,286086
2021-10-28,60590.7,11497.5116225,1055114,297884
2021-10-29,62253.3,7686.96940269,1014855,307314
2021-10-30,61855.9,4843.74001393,906672,251998
2021-10-31,61293.6,6690.53246045,893617,216741
2021-11-01,60897.5,7994.8764235,1053426,289324
2021-11-02,63221.9,7904.42163069,1035030,300911
2021-11-03,62894.0,7189.0729254,1069212,290879
2021-11-04,61401.9,6264.95293998,998917,286047
2021-11-05,60947.9,5158.7145403,1037437,282446
2021-11-06,61467.1,4279.71051737,825483,237201
2021-11-07,63264.8,4848.40462337,826432,222930
2021-11-08,67509.5,8888.36246772,1018796,294064
2021-11-09,66941.7,6584.72224006,1195638,336872
2021-11-10,64892.2,9142.52216948,1022756,295892
2021-11-11,64769.2,5477.97392122,1037951,293052
2021-11-12,64134.1,7482.04893344,975353,287476
2021-11-13,64370.6,3122.4147716,828248,234794
2021-11-14,65505.2,4154.61041457,806451,222847
2021-11-15,63611.8,5905.16464088,1083387,291313
2021-11-16,60060.8,12811.67529256,1030573,301154
2021-11-17,60345.0,8818.93649377,993545,288569
2021-11-18,56877.7,10628.04419424,990087,295608
2021-11-19,58048.5,7300.18026852,976682,283868
2021-11-20,59707.4,5298.84125541,848464,248520
2021-11-21,58595.3,5219.27870896,842004,218828
2021-11-22,56245.1,10321.50930412,947435,286930
2021-11-23,57540.2,8213.71933915,909010,282832
2021-11-24,57136.9,8073.10180735,1071921,295032
2021-11-25,58952.4,7071.33910299,973237,287824
2021-11-26,53723.3,11686.737015,996141,291679
2021-11-27,54714.7,5249.00161985,777970,238622
2021-11-28,57275.5,6760.09876093,816560,215317
2021-11-29,57777.4,7082.70991428,993217,303388
2021-11-30,56928.1,8159.20676608,977183,296340
2021-12-01,57187.5,7271.29380829,1057704,284941
2021-12-02,56484.6,5966.00951244,1184757,315565
2021-12-03,53630.4,7908.19557208,1010596,289452
2021-12-04,49166.5,16833.46632698,961294,244342
2021-12-05,49398.1,9988.97117996,978899,221615
2021-12-06,50442.4,12838.49072385,1078373,286268
2021-12-07,50582.3,8839.33799491,983177,284544
2021-12-08,50467.3,8998.60231391,927369,268196
2021-12-09,47548.6,9994.40061306,1123743,285532
2021-12-10,47135.7,10888.00158562,930831,270853
2021-12-11,49391.6,6869.04319577,805461,222133
2021-12-12,50055.1,5656.18439163,725043,211066
2021-12-13,46695.8,10122.01979812,996713,281785
2021-12-14,48355.2,7935.18014357,966596,281921
2021-12-15,48873.4,9700.98425859,1058257,280841
2021-12-16,47624.6,8053.27219804,873836,256019
2021-12-17,46146.3,9198.66539538,979005,260119
2021-12-18,46825.3,5518.13231002,855978,234236
2021-12-19,46678.5,7785.90514861,755797,214374
2021-12-20,46898.1,9758.88339611,1015255,266803
2021-12-21,48891.4,7389.39809406,1009227,303464
2021-12-22,48582.3,7950.28049261,992589,286626
2021-12-23,50836.6,9284.84203561,991240,292194
2021-12-24,50806.2,7094.77788081,974212,256631
